Time,Dist,V_Sat,HHMM,Lat_dez,Lon_dez,MMDD,SSHH,A_Lat,A_Lon,Banking,YawRate,SpAccu,LapGps,LapAdc,V_Front,V_Rear,Vext,ACC_X,ACC_Y,ACC_Z,Temp,SUSP_F,SUSP_R,BRAKE_F,BRAKE_R,ValidSatCalc,Acc_lat_G_gps,Acc_Lon_G_gps,V_rear_calc,Pack_Current41,Pack_Inst_Voltage42,Pack_SOC43,Relay_State,CRC_Checksum45,Pack_DCL,Pack_CCL,High_Temperature48,Low_Temperature49,CRC_Checksum,Pack_SOC,Adaptive_SOC,Current_Limits_Status,Adaptive_Total_Capacity,Ready_Power_Signal,Charge_Power_Signal,Discharge_Relay,Charge_Relay,Balancing_Active,Pack_Current,Pack_Inst_Voltage,Input_Supply_Voltage,Pack_kW_Power,Low_Cell_Voltage,High_Cell_Voltage,Avg_Cell_Voltage,High_Temperature,High_Thermistor_ID,Low_Temperature,Low_Thermistor_ID,Average_Temperature,Internal_Temperature,CellId,CellVoltage,CellResistance,CellOpenVoltage,Checksum,CellBalancing,IMD_Status,IMD_Ok,IMD_Resistance,SV_Target_Id,SV_Target_Iq,SV_Id,SV_Iq,SV_Ud,SV_Uq,SV_Voltage_Modulation,SV_Capacitor_Voltage,SV_Max_pow_limit_torque,SV_Battery_Current,SV_Junction_Teemp,SV_Heatsink_temp,SV_profile_forward,SV_Motor_Temperature,SV_Max_Fluxing_Current,SV_Torque_Demand,SV_Torque_value,SV_RPM,SV_Throttle_value,SV_Throttle_Voltage,PUMP_mode109,PUMP_setpoint,PUMP_PWM_freq,PUMP_x0,PUMP_y0,PUMP_x1,PUMP_y1,PUMP_x2,PUMP_y2,PUMP_x3,PUMP_y3,TEMP_Ambient,FAN_mode,PUMP_mode,PUMP_value,EVENTTRG,CNT_VFro,CNT_RPM,CNT_VRea,CPU_LOAD,TEMP_CoolerIN,TEMP_CoolerOUT,TEMP_Transmission,ValidSat,GPSValid,Longitude,Latitude,Altitude,V_GPS,Course,GPS_Yaw,Radius,Curvature,A_Lon_GPS,A_Lat_GPS,Banking_GPS,Time2D,SOD,Time diff,TDiff window,Win change,Meter diff,MDiff window
884.0,20036,141.76,13.44,41.078318,-69.6945248,10.15,5.61,-32.77,-32.77,0,0,0,7978383,65472,149.0,146.0,11.81,-2.9,0.7,-1.77,33.9,28.1,22.68,0.0,0,16,65533,-3,-1,220.4,103.4,69.0,4161,1814,600,120,40,28,1928,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3084,0.0,240.938,2053.0,242,4079.25,31.94,85.55,102.75,120.0,231.38,69,57,9,108,12.0,24.88,25.0,4807,8.27,2.45,2,80,0,29,10,30,20,45,40,60,80,65513,2,2,80,0.0,20937.0,0,20903.26,59.31,36.0,34.4,62.3,2.6,1,-0.1978459,41.0783497,375.08,141.9,309.54,0.52,3276.7,0.0,0.3,0.36,-2.09,884.08,49445.63,0,0,0,0,0
884.16,20042,141.81,13.44,41.0783542,-69.6945828,10.15,5.77,-32.77,-32.77,0,0,0,4670876,65472,149.0,145.5,11.81,-2.0,0.7,-1.23,33.9,28.15,22.34,0.0,0,16,65533,-3,-1,213.0,103.4,69.0,4161,1855,600,120,40,28,1928,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3084,0.0,233.438,1045.188,243,4080.38,31.69,83.98,102.88,120.0,226.81,69,57,9,108,12.0,24.19,24.19,4812,8.12,2.43,2,80,0,29,10,30,20,45,40,60,80,65513,2,2,80,0.0,20943.65,0,20909.76,58.66,36.0,34.4,62.3,2.6,1,-0.1979037,41.0783859,375.07,141.9,309.63,0.52,3276.7,0.0,0.29,0.36,-2.11,884.24,49445.79,0,0,0,0,0
884.32,20048,142.08,13.44,41.0783904,-69.6946405,10.15,5.93,-32.77,-32.77,0,0,0,2296183,65472,149.5,146.5,11.81,-2.7,0.7,-1.75,33.9,28.18,22.92,0.0,0,16,65533,-3,-1,216.3,103.5,69.0,4161,1815,600,120,40,28,1928,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3084,0.0,234.625,3569.875,235,4080.06,31.75,84.38,102.81,120.0,223.31,68,57,9,108,12.0,24.56,24.31,4818,8.23,2.45,2,80,0,29,10,30,20,45,40,60,80,65513,2,2,80,0.0,20950.26,0,20916.26,58.96,36.0,34.4,62.3,2.6,1,-0.1979616,41.0784222,375.05,142.2,309.69,0.77,3264.6,0.0,0.15,0.53,-3.08,884.4,49445.95,0,0,0,0,0
884.48,20055,142.26,13.44,41.0784268,-69.6946984,10.15,6.09,-32.77,-32.77,0,0,0,848077,65472,149.5,146.5,11.81,-2.9,0.7,-1.61,33.9,28.18,22.5,0.0,0,16,65533,-3,-1,219.2,103.4,69.0,4161,1806,600,120,40,28,1928,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3084,0.0,238.688,1033.438,236,4079.06,32.5,87.5,102.75,120.0,225.13,69,57,9,108,12.0,24.81,24.75,4825,8.32,2.45,2,80,0,29,10,30,20,45,40,60,80,65513,2,2,80,0.0,20956.94,0,20922.79,57.46,36.0,34.4,62.3,2.6,1,-0.1980194,41.0784586,375.0,142.1,309.9,1.12,3266.3,0.0,0.13,0.77,-4.5,884.56,49446.11,0,0,0,0,0
884.64,20061,141.95,13.44,41.0784632,-69.6947561,10.15,6.25,-32.77,-32.77,0,0,0,332092,65472,150.0,147.0,11.81,-2.5,0.8,-1.48,33.9,28.18,22.53,0.0,0,16,65533,-3,-1,219.8,103.3,69.0,4161,1782,600,120,40,28,1928,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3084,0.0,239.25,2557.813,247,4079.5,31.94,85.55,102.75,120.0,227.88,68,57,9,108,12.0,24.75,24.81,4834,8.24,2.45,2,80,0,29,10,30,20,45,40,60,80,65513,2,2,80,0.0,20963.59,0,20929.29,56.17,36.0,34.4,62.3,2.6,1,-0.1980766,41.0784954,374.94,142.2,310.04,-0.08,3276.7,0.0,0.61,-0.06,0.32,884.72,49446.27,0,0,0,0,0
884.8,20067,142.38,13.44,41.0785,-69.6948135,10.15,6.41,-32.77,-32.77,0,0,0,336380,65472,150.0,145.5,11.81,-1.4,0.6,-1.59,33.9,28.2,22.83,0.0,0,16,65533,-3,-1,213.9,103.4,69.0,4161,1837,600,120,40,28,1928,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3084,0.0,231.75,2538.563,231,4080.44,32.25,85.55,102.88,120.0,226.38,69,57,9,108,12.0,24.19,24.06,4840,8.1,2.43,2,80,0,29,10,30,20,45,40,60,80,65513,2,2,80,0.64,20970.28,0,20935.83,58.0,36.0,34.4,62.3,2.6,1,-0.1981348,41.078532,374.95,142.9,309.9,-0.32,3276.7,0.0,0.66,-0.22,1.29,884.88,49446.43,0,0,0,0,0
884.96,20074,142.94,13.44,41.0785365,-69.6948717,10.15,6.57,-32.77,-32.77,0,0,0,1870659583,65472,150.5,146.0,11.81,-2.1,0.6,-1.41,33.9,28.25,23.3,0.0,0,16,65533,-3,-1,208.9,103.5,69.0,4161,1906,600,120,40,28,1928,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3084,0.0,227.75,2558.313,228,4080.69,32.06,83.98,102.94,120.0,221.5,68,57,9,108,12.0,23.69,23.63,4845,7.92,2.41,2,80,0,29,10,30,20,45,40,60,80,65513,2,2,80,65.52,20976.97,0,20942.32,60.7,36.0,34.4,62.3,2.6,1,-0.198193,41.0785688,374.95,143.2,309.91,0.21,3276.7,0.0,0.34,0.14,-0.84,885.04,49446.59,0,0,0,0,0
885.12,20080,143.23,13.44,41.0785734,-69.6949299,10.15,6.73,-32.77,-32.77,0,0,0,2147483647,65472,150.0,147.5,11.81,-3.4,0.6,-1.6,33.9,28.25,22.31,0.0,0,16,65533,-3,-1,216.3,103.4,69.0,4161,1825,600,120,40,28,1928,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3084,0.0,236.438,2067.063,229,4079.31,32.56,87.11,102.81,120.0,221.0,68,57,9,108,12.0,24.5,24.44,4849,8.27,2.45,2,80,0,29,10,30,20,45,40,60,80,65513,2,2,80,0.01,20983.66,0,20948.86,57.47,36.0,34.4,62.3,2.6,1,-0.198251,41.0786056,374.94,143.2,309.96,0.31,3276.7,0.0,0.22,0.21,-1.24,885.2,49446.75,0,0,0,0,0
885.28,20087,143.13,13.44,41.0786102,-69.6949878,10.15,6.89,-32.77,-32.77,0,0,0,2147483647,65472,151.0,146.0,11.81,-1.9,0.6,-1.62,33.9,28.31,22.62,0.0,0,16,65533,-3,-1,216.5,103.4,69.0,4161,1793,600,120,40,28,1928,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3084,0.0,235.75,2031.875,237,4080.31,32.06,84.77,102.81,120.0,224.56,69,57,9,108,12.0,24.44,24.44,4858,8.19,2.44,2,80,0,29,10,30,20,45,40,60,80,65513,2,2,80,81.28,20990.34,0,20955.4,57.1,36.0,34.4,62.3,2.6,1,-0.1983091,41.0786424,374.94,143.3,310.01,0.31,3276.7,0.0,0.29,0.21,-1.25,885.36,49446.91,0,0,0,0,0
885.44,20093,143.46,13.44,41.078647,-69.6950461,10.15,7.05,-32.77,-32.77,0,0,0,2147483647,65472,150.5,148.0,11.81,-2.6,0.6,-1.39,33.9,28.35,22.86,0.0,0,16,65533,-3,-1,220.0,103.4,69.0,4161,1785,600,120,40,28,1928,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3084,0.0,237.188,1041.0,241,4080.0,32.19,85.55,102.75,120.0,226.63,68,57,9,108,12.0,24.81,24.56,4862,8.28,2.45,2,80,0,29,10,30,20,45,40,60,80,65513,2,2,80,0.0,20997.07,0,20961.89,58.29,36.0,34.4,62.3,2.6,1,-0.1983673,41.0786794,374.93,143.5,310.07,0.27,3276.7,0.0,0.3,0.19,-1.11,885.52,49447.07,0,0,0,0,0
