Time,Dist,V_Sat,HHMM,Lat_dez,Lon_dez,MMDD,SSHH,A_Lat,A_Lon,Banking,YawRate,SpAccu,LapGps,LapAdc,V_Front,V_Rear,Vext,ACC_X,ACC_Y,ACC_Z,Temp,SUSP_F,SUSP_R,BRAKE_F,BRAKE_R,ValidSatCalc,Acc_lat_G_gps,Acc_Lon_G_gps,V_rear_calc,Pack_Current41,Pack_Inst_Voltage42,Pack_SOC43,Relay_State,CRC_Checksum45,Pack_DCL,Pack_CCL,High_Temperature48,Low_Temperature49,CRC_Checksum,Pack_SOC,Adaptive_SOC,Current_Limits_Status,Adaptive_Total_Capacity,Ready_Power_Signal,Charge_Power_Signal,Discharge_Relay,Charge_Relay,Balancing_Active,Pack_Current,Pack_Inst_Voltage,Input_Supply_Voltage,Pack_kW_Power,Low_Cell_Voltage,High_Cell_Voltage,Avg_Cell_Voltage,High_Temperature,High_Thermistor_ID,Low_Temperature,Low_Thermistor_ID,Average_Temperature,Internal_Temperature,CellId,CellVoltage,CellResistance,CellOpenVoltage,Checksum,CellBalancing,IMD_Status,IMD_Ok,IMD_Resistance,SV_Target_Id,SV_Target_Iq,SV_Id,SV_Iq,SV_Ud,SV_Uq,SV_Voltage_Modulation,SV_Capacitor_Voltage,SV_Max_pow_limit_torque,SV_Battery_Current,SV_Junction_Teemp,SV_Heatsink_temp,SV_profile_forward,SV_Motor_Temperature,SV_Max_Fluxing_Current,SV_Torque_Demand,SV_Torque_value,SV_RPM,SV_Throttle_value,SV_Throttle_Voltage,PUMP_mode109,PUMP_setpoint,PUMP_PWM_freq,PUMP_x0,PUMP_y0,PUMP_x1,PUMP_y1,PUMP_x2,PUMP_y2,PUMP_x3,PUMP_y3,TEMP_Ambient,FAN_mode,PUMP_mode,PUMP_value,EVENTTRG,CNT_VFro,CNT_RPM,CNT_VRea,CPU_LOAD,TEMP_CoolerIN,TEMP_CoolerOUT,TEMP_Transmission,ValidSat,GPSValid,Longitude,Latitude,Altitude,V_GPS,Course,GPS_Yaw,Radius,Curvature,A_Lon_GPS,A_Lat_GPS,Banking_GPS,Time2D,SOD,Time diff,TDiff window,Win change,Meter diff,MDiff window
1039.04,25080,149.13,13.46,41.0785,-69.6947776,10.15,40.65,-32.77,-32.77,0,0,0,285003,65472,156.5,151.0,11.81,-2.6,0.7,-1.03,33.7,27.56,22.86,0.0,0,15,65533,-3,-1,236.3,101.1,87.5,4161,1883,600,110,42,29,1921,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3061,320.0,245.0,2982.563,249,4078.75,32.63,90.23,100.44,116.44,246.69,71,58,9,110,12.0,25.44,25.44,5063,8.5,2.47,2,80,0,29,10,30,20,45,40,60,80,65514,2,2,80,0.0,26266.17,0,26140.89,55.09,36.5,34.8,65.4,2.52,1,-0.1981018,41.0785331,374.21,149.6,309.18,-0.74,-3276.8,0.0,0.47,-0.53,3.11,1039.12,49600.67,0,0,0,0,0
1039.2,25087,149.88,13.46,41.0785379,-69.6948392,10.15,40.81,-32.77,-32.77,0,0,0,796980813,65472,157.0,150.0,11.81,-2.2,0.6,-0.87,33.7,27.73,23.08,0.0,0,15,65533,-3,-1,233.6,101.2,87.5,4161,1924,600,109,42,29,1920,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3061,0.0,242.438,2379.313,241,4078.25,32.75,91.41,100.5,116.25,244.88,71,58,9,110,12.0,25.19,25.13,5066,8.42,2.46,2,80,0,29,10,30,20,45,40,60,80,65514,2,2,80,0.64,26273.2,0,26147.61,57.64,36.5,34.7,65.4,2.53,1,-0.1981634,41.0785707,374.22,149.6,309.02,-0.61,-3276.8,0.0,0.12,-0.44,2.59,1039.28,49600.83,0,0,0,0,0
1039.36,25094,149.51,13.46,41.0785754,-69.6949006,10.15,40.97,-32.77,-32.77,0,0,0,2147483647,65472,157.0,151.5,11.81,-3.2,0.5,-1.31,33.7,27.98,23.01,0.0,0,16,65533,-3,-1,230.7,101.1,87.5,4161,1905,600,84,42,29,1895,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3061,0.0,239.813,1271.938,241,4078.13,32.88,91.02,100.56,116.13,242.63,70,58,9,110,12.0,24.88,24.88,5067,8.31,2.45,2,80,0,29,10,30,20,45,40,60,80,65514,2,2,80,55.99,26280.15,0,26154.3,57.01,36.5,34.7,65.4,2.6,1,-0.1982249,41.0786083,374.22,149.6,308.97,-0.11,-2278.4,0.0,0.12,-0.08,0.46,1039.44,49600.99,0,0,0,0,0
1039.52,25101,149.64,13.46,41.0786129,-69.6949623,10.15,41.13,-32.77,-32.77,0,0,0,2147483647,65472,157.5,151.5,11.81,-2.2,0.6,-0.86,33.7,27.63,22.09,0.0,0,16,65533,-3,-1,235.7,101.1,87.5,4161,1840,600,84,42,29,1895,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3061,511.69,243.813,2119.625,241,4076.94,33.31,92.97,100.5,116.0,241.88,71,58,9,110,12.0,25.38,25.25,5070,8.53,2.47,2,80,0,29,10,30,20,45,40,60,80,65514,2,2,80,0.01,26287.17,0,26161.06,54.97,36.5,34.7,65.4,2.6,1,-0.1982865,41.078646,374.21,149.7,308.98,0.26,3276.7,0.0,0.16,0.19,-1.09,1039.6,49601.15,0,0,0,0,0
1039.68,25107,149.77,13.46,41.0786507,-69.6950238,10.15,41.29,-32.77,-32.77,0,0,0,2147483647,65472,157.5,151.5,11.81,-2.1,0.4,-1.53,33.7,27.83,23.06,0.0,0,16,65533,-3,-1,235.4,101.1,87.5,4161,1889,600,66,42,29,1877,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3061,335.88,243.625,2380.875,239,4077.88,33.38,91.8,100.44,115.63,244.81,70,58,9,110,12.0,25.31,25.25,5077,8.47,2.46,2,80,0,29,10,30,20,45,40,60,80,65514,2,2,80,81.28,26294.16,0,26167.79,56.61,36.5,34.7,65.4,2.6,1,-0.1983482,41.0786837,374.22,149.8,309.06,0.62,3276.7,0.0,0.19,0.45,-2.61,1039.76,49601.31,0,0,0,0,0
1039.84,25114,149.82,13.46,41.0786884,-69.6950855,10.15,41.45,-32.77,-32.77,0,0,0,2147483647,65472,157.5,151.0,11.81,-2.7,0.6,-1.25,33.7,27.83,22.7,0.0,0,16,65533,-3,-1,230.2,101.2,87.5,4161,1874,600,45,42,29,1856,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3061,687.88,239.125,966.188,233,4077.56,33.31,92.19,100.63,115.44,244.13,70,58,9,110,12.0,24.75,24.81,5080,8.24,2.44,2,80,0,29,10,30,20,45,40,60,80,65514,2,2,80,0.0,26301.15,0,26174.51,55.08,36.5,34.7,65.4,2.6,1,-0.1984097,41.0787215,374.22,150.0,309.18,0.73,3276.7,0.0,0.2,0.53,-3.1,1039.92,49601.47,0,0,0,0,0
1040.0,25121,150.04,13.46,41.0787262,-69.695147,10.15,41.61,-32.77,-32.77,0,0,0,2147483647,65472,157.5,151.0,11.81,-2.3,0.5,-1.56,33.7,27.86,22.82,0.0,0,16,65533,-3,-1,227.4,101.2,87.5,4161,1873,600,45,42,29,1856,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3061,0.0,236.563,2554.875,243,4079.5,32.63,89.45,100.56,115.19,238.0,70,58,9,110,12.0,24.56,24.56,5084,8.22,2.45,2,80,0,29,10,30,20,45,40,60,80,65514,2,2,80,0.0,26308.18,0,26181.24,56.7,36.5,34.7,65.4,2.6,1,-0.1984712,41.0787595,374.21,150.1,309.29,0.71,3276.7,0.0,0.17,0.52,-3.02,1040.08,49601.63,0,0,0,0,0
1040.16,25127,150.05,13.46,41.0787642,-69.6952085,10.15,41.76,-32.77,-32.77,0,0,0,2147483647,65472,158.0,152.5,11.81,-2.5,0.5,-1.38,33.7,27.92,22.99,0.0,0,16,65533,-3,-1,228.3,101.2,87.5,4161,1882,600,48,42,29,1859,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3061,0.0,236.688,1547.813,235,4077.44,33.06,91.41,100.56,115.06,238.63,70,58,9,110,12.0,24.5,24.5,5087,8.21,2.44,2,80,0,29,10,30,20,45,40,60,80,65514,2,2,80,0.0,26315.21,0,26188.0,55.48,36.5,34.7,65.4,2.6,1,-0.1985326,41.0787976,374.22,150.2,309.4,0.67,3276.7,0.0,0.15,0.49,-2.85,1040.24,49601.79,0,0,0,0,0
1040.32,25134,150.21,13.46,41.0788024,-69.6952698,10.15,41.94,-32.77,-32.77,0,0,0,2147483647,65472,157.5,152.5,11.81,-2.3,0.4,-1.59,33.7,27.98,22.73,0.0,0,16,65533,-3,-1,225.4,101.2,87.5,4161,1854,600,47,42,29,1858,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3061,0.0,234.063,3683.875,230,4079.69,32.94,90.63,100.69,114.94,235.75,70,58,9,111,12.0,24.38,24.31,5088,8.18,2.44,2,80,0,29,10,30,20,45,40,60,80,65514,2,2,80,0.0,26322.23,0,26194.73,56.94,36.5,34.7,65.4,2.6,1,-0.1985939,41.0788358,374.21,150.2,309.51,0.76,3276.7,0.0,0.12,0.55,-3.23,1040.4,49601.95,0,0,0,0,0
1040.48,25141,150.21,13.46,41.0788405,-69.6953312,10.15,42.09,-32.77,-32.77,0,0,0,2147483647,65472,158.0,152.0,11.81,-2.1,0.3,-1.19,33.7,28.04,22.62,0.0,0,16,65533,-3,-1,221.0,101.3,87.5,4161,1810,600,48,42,29,1859,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3061,0.0,230.25,2051.375,231,4078.94,33.0,89.45,100.69,114.94,232.94,70,58,9,110,12.0,23.88,23.81,5089,7.95,2.42,2,80,0,29,10,30,20,45,40,60,80,65514,2,2,80,0.0,26329.26,0,26201.56,56.13,36.5,34.7,65.5,2.6,1,-0.1986552,41.0788742,374.2,150.3,309.64,0.65,3276.7,0.0,0.15,0.47,-2.77,1040.56,49602.11,0,0,0,0,0
