Time,Dist,V_Sat,HHMM,Lat_dez,Lon_dez,MMDD,SSHH,A_Lat,A_Lon,Banking,YawRate,SpAccu,LapGps,LapAdc,V_Front,V_Rear,Vext,ACC_X,ACC_Y,ACC_Z,Temp,SUSP_F,SUSP_R,BRAKE_F,BRAKE_R,ValidSatCalc,Acc_lat_G_gps,Acc_Lon_G_gps,V_rear_calc,Pack_Current41,Pack_Inst_Voltage42,Pack_SOC43,Relay_State,CRC_Checksum45,Pack_DCL,Pack_CCL,High_Temperature48,Low_Temperature49,CRC_Checksum,Pack_SOC,Adaptive_SOC,Current_Limits_Status,Adaptive_Total_Capacity,Ready_Power_Signal,Charge_Power_Signal,Discharge_Relay,Charge_Relay,Balancing_Active,Pack_Current,Pack_Inst_Voltage,Input_Supply_Voltage,Pack_kW_Power,Low_Cell_Voltage,High_Cell_Voltage,Avg_Cell_Voltage,High_Temperature,High_Thermistor_ID,Low_Temperature,Low_Thermistor_ID,Average_Temperature,Internal_Temperature,CellId,CellVoltage,CellResistance,CellOpenVoltage,Checksum,CellBalancing,IMD_Status,IMD_Ok,IMD_Resistance,SV_Target_Id,SV_Target_Iq,SV_Id,SV_Iq,SV_Ud,SV_Uq,SV_Voltage_Modulation,SV_Capacitor_Voltage,SV_Max_pow_limit_torque,SV_Battery_Current,SV_Junction_Teemp,SV_Heatsink_temp,SV_profile_forward,SV_Motor_Temperature,SV_Max_Fluxing_Current,SV_Torque_Demand,SV_Torque_value,SV_RPM,SV_Throttle_value,SV_Throttle_Voltage,PUMP_mode109,PUMP_setpoint,PUMP_PWM_freq,PUMP_x0,PUMP_y0,PUMP_x1,PUMP_y1,PUMP_x2,PUMP_y2,PUMP_x3,PUMP_y3,TEMP_Ambient,FAN_mode,PUMP_mode,PUMP_value,EVENTTRG,CNT_VFro,CNT_RPM,CNT_VRea,CPU_LOAD,TEMP_CoolerIN,TEMP_CoolerOUT,TEMP_Transmission,ValidSat,GPSValid,Longitude,Latitude,Altitude,V_GPS,Course,GPS_Yaw,Radius,Curvature,A_Lon_GPS,A_Lat_GPS,Banking_GPS,Time2D,SOD,Time diff,TDiff window,Win change,Meter diff,MDiff window
582.08,10006,163.53,13.39,41.078369,-69.6945319,10.15,3.66,-32.77,-32.77,0,0,0,6015519,65472,172.0,166.5,11.81,-1.6,0.2,-1.15,33.8,28.76,22.44,0.0,0,16,65533,-3,-1,248.3,105.8,86.0,4161,1884,600,120,31,24,1915,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3200,1023.63,233.563,1905.375,237,4082.81,37.81,93.36,105.25,95.94,258.25,63,49,9,83,12.0,24.13,24.19,5539,8.01,2.42,2,80,0,29,10,30,20,45,40,60,80,65510,2,2,80,0.0,10502.39,0,10486.03,57.27,28.6,28.1,45.6,2.6,1,-0.1978442,41.0783947,388.67,163.6,309.07,-0.13,-1049.6,0.0,0.02,-0.1,0.59,582.16,49143.68,0,0,0,0,0
582.24,10013,163.66,13.39,41.0784102,-69.694599,10.15,3.82,-32.77,-32.77,0,0,0,2800519,65472,171.0,166.5,11.81,-2.8,0.3,-2.03,33.8,28.83,23.32,0.0,0,16,65533,-3,-1,236.1,105.9,86.0,4161,1804,600,120,31,24,1915,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3200,511.88,223.125,3210.188,228,4084.25,37.69,91.41,105.44,96.0,251.31,62,49,9,83,12.0,23.19,23.19,5537,7.72,2.39,2,80,0,29,10,30,20,45,40,60,80,65510,2,2,80,0.0,10510.02,0,10493.36,56.87,28.6,28.1,45.6,2.6,1,-0.1979114,41.0784359,388.67,163.6,309.04,0.24,3276.7,0.0,-0.16,0.19,-1.13,582.32,49143.84,0,0,0,0,0
582.4,10021,163.63,13.39,41.0784512,-69.6946662,10.15,3.98,-32.77,-32.77,0,0,0,828936,65472,172.0,167.5,11.81,-2.7,0.2,-0.92,33.8,28.82,22.46,0.0,0,15,65533,-3,-1,226.6,106.1,86.0,4161,1867,600,120,31,24,1915,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3200,0.0,215.625,1908.063,207,4084.75,38.19,92.19,105.69,96.06,241.88,61,49,9,83,12.0,22.31,22.31,5534,7.47,2.37,2,80,0,29,10,30,20,45,40,60,80,65510,2,2,80,0.0,10517.65,0,10500.84,56.95,28.6,28.1,45.7,2.55,1,-0.1979787,41.078477,388.68,163.5,309.15,0.94,3276.7,0.0,-0.45,0.74,-4.33,582.48,49144.0,0,0,0,0,0
582.56,10028,163.27,13.39,41.0784925,-69.6947334,10.15,4.14,-32.77,-32.77,0,0,0,97136,65472,171.5,165.0,11.81,-1.9,0.1,-1.43,33.8,28.82,22.64,0.0,0,16,65533,-3,-1,227.8,106.1,86.0,4161,1868,600,120,31,24,1915,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3200,0.0,216.875,2191.875,226,4085.44,37.19,89.45,105.63,96.19,235.56,61,49,9,84,12.0,22.56,22.5,5530,7.52,2.38,2,80,0,29,10,30,20,45,40,60,80,65510,2,2,80,0.0,10525.32,0,10508.24,56.14,28.6,28.1,45.7,2.6,1,-0.198045,41.0785184,388.68,162.8,309.36,-0.15,-1408.0,0.0,-0.02,-0.12,0.71,582.64,49144.16,0,0,0,0,0
582.72,10035,162.55,13.39,41.078534,-69.6947995,10.15,4.3,-32.77,-32.77,0,0,0,415732,65472,172.0,164.5,11.81,-1.7,0.2,-1.44,33.8,28.96,22.92,0.0,0,15,65533,-3,-1,219.4,106.4,86.0,4161,1844,600,120,31,24,1915,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3200,0.0,209.938,1401.188,203,4084.81,37.81,91.41,105.81,96.19,231.94,61,49,9,84,12.0,21.81,21.75,5527,7.43,2.38,2,80,0,29,10,30,20,45,40,60,80,65510,2,2,80,0.0,10532.91,0,10515.53,61.7,28.6,28.1,45.7,2.55,1,-0.1981123,41.0785596,388.64,163.4,309.12,-1.26,-3276.8,0.0,0.49,-1.0,5.8,582.8,49144.32,0,0,0,0,0
582.88,10043,163.95,13.39,41.0785751,-69.6948672,10.15,4.46,-32.77,-32.77,0,0,0,1333788671,65472,171.5,164.0,11.81,-3.5,0.4,-1.46,33.8,28.81,23.17,0.0,0,15,65533,-3,-1,235.0,106.0,86.0,4161,1816,600,120,31,24,1915,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3200,0.0,222.688,3065.5,231,4084.94,37.31,89.84,105.63,96.19,234.94,61,49,9,84,12.0,23.19,23.13,5529,7.73,2.4,2,80,0,29,10,30,20,45,40,60,80,65510,2,2,80,0.64,10540.58,0,10522.83,57.47,28.6,28.1,45.7,2.45,1,-0.1981797,41.0786008,388.65,163.7,308.95,-0.5,-3276.8,0.0,0.06,-0.39,2.3,582.96,49144.48,0,0,0,0,0
583.04,10050,163.57,13.39,41.0786161,-69.6949346,10.15,4.62,-32.77,-32.77,0,0,0,2147483647,65472,171.5,164.5,11.81,-2.7,0.2,-1.96,33.8,28.06,22.16,0.0,0,14,65533,-3,-1,230.3,106.2,86.0,4161,1874,600,120,31,24,1915,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3200,0.0,218.875,1029.188,216,4084.56,37.81,91.41,105.63,96.19,240.19,60,49,9,84,12.0,22.75,22.69,5529,7.57,2.38,2,80,0,29,10,30,20,45,40,60,80,65510,2,2,80,9.21,10548.21,0,10530.16,54.38,28.6,28.1,45.7,2.45,1,-0.1982471,41.0786418,388.65,163.5,308.92,0.05,179.1,0.0,-0.13,0.04,-0.24,583.12,49144.64,0,0,0,0,0
583.2,10057,163.43,13.39,41.0786572,-69.6950019,10.15,4.78,-32.77,-32.77,0,0,0,2147483647,65472,171.5,165.0,11.81,-2.1,0.0,-1.49,33.8,28.76,22.96,0.0,0,15,65533,-3,-1,212.5,106.5,86.0,4161,1854,600,120,31,24,1915,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3193,0.0,204.813,2557.125,210,4086.31,37.19,89.06,106.0,96.31,232.19,61,49,9,84,12.0,21.13,21.19,5523,7.02,2.32,2,80,0,29,10,30,20,45,40,60,80,65510,2,2,80,0.01,10555.85,0,10537.45,61.86,28.6,28.1,45.7,2.5,1,-0.1983144,41.0786829,388.64,163.4,308.97,0.41,3276.7,0.0,-0.18,0.33,-1.92,583.28,49144.8,0,0,0,0,0
583.36,10065,163.39,13.39,41.0786983,-69.6950692,10.15,4.93,-32.77,-32.77,0,0,0,2147483647,65472,171.5,164.0,11.81,-2.8,0.1,-2.46,33.8,28.82,22.55,0.0,0,15,65533,-3,-1,200.4,106.6,86.0,4161,1872,600,120,31,24,1915,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3188,0.0,195.188,2698.75,204,4088.88,36.81,86.72,106.19,96.44,216.63,59,49,9,84,12.0,20.13,20.25,5517,6.75,2.3,2,80,0,29,10,30,20,45,40,60,80,65510,2,2,80,81.28,10563.52,0,10544.78,56.12,28.6,28.1,45.7,2.5,1,-0.1983815,41.078724,388.64,163.3,309.06,0.67,3275.3,0.0,-0.2,0.53,-3.11,583.44,49144.96,0,0,0,0,0
583.52,10072,163.25,13.39,41.0787394,-69.6951362,10.15,5.1,-32.77,-32.77,0,0,0,2147483647,65472,172.0,162.5,11.81,-2.3,0.1,-2.43,33.8,29.53,22.82,0.0,0,15,65533,-3,-1,195.2,106.9,86.0,4161,1860,600,120,31,24,1915,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3188,0.0,190.438,1910.75,190,4088.25,37.06,87.11,106.38,96.5,206.94,59,49,9,84,12.0,19.75,19.75,5515,6.61,2.29,2,80,0,29,10,30,20,45,40,60,80,65510,2,2,80,0.0,10571.11,0,10552.03,59.61,28.6,28.2,45.7,2.5,1,-0.1984485,41.0787652,388.65,163.2,309.19,0.97,2780.6,0.0,-0.25,0.76,-4.46,583.6,49145.12,0,0,0,0,0
