Time,Dist,V_Sat,HHMM,Lat_dez,Lon_dez,MMDD,SSHH,A_Lat,A_Lon,Banking,YawRate,SpAccu,LapGps,LapAdc,V_Front,V_Rear,Vext,ACC_X,ACC_Y,ACC_Z,Temp,SUSP_F,SUSP_R,BRAKE_F,BRAKE_R,ValidSatCalc,Acc_lat_G_gps,Acc_Lon_G_gps,V_rear_calc,Pack_Current41,Pack_Inst_Voltage42,Pack_SOC43,Relay_State,CRC_Checksum45,Pack_DCL,Pack_CCL,High_Temperature48,Low_Temperature49,CRC_Checksum,Pack_SOC,Adaptive_SOC,Current_Limits_Status,Adaptive_Total_Capacity,Ready_Power_Signal,Charge_Power_Signal,Discharge_Relay,Charge_Relay,Balancing_Active,Pack_Current,Pack_Inst_Voltage,Input_Supply_Voltage,Pack_kW_Power,Low_Cell_Voltage,High_Cell_Voltage,Avg_Cell_Voltage,High_Temperature,High_Thermistor_ID,Low_Temperature,Low_Thermistor_ID,Average_Temperature,Internal_Temperature,CellId,CellVoltage,CellResistance,CellOpenVoltage,Checksum,CellBalancing,IMD_Status,IMD_Ok,IMD_Resistance,SV_Target_Id,SV_Target_Iq,SV_Id,SV_Iq,SV_Ud,SV_Uq,SV_Voltage_Modulation,SV_Capacitor_Voltage,SV_Max_pow_limit_torque,SV_Battery_Current,SV_Junction_Teemp,SV_Heatsink_temp,SV_profile_forward,SV_Motor_Temperature,SV_Max_Fluxing_Current,SV_Torque_Demand,SV_Torque_value,SV_RPM,SV_Throttle_value,SV_Throttle_Voltage,PUMP_mode109,PUMP_setpoint,PUMP_PWM_freq,PUMP_x0,PUMP_y0,PUMP_x1,PUMP_y1,PUMP_x2,PUMP_y2,PUMP_x3,PUMP_y3,TEMP_Ambient,FAN_mode,PUMP_mode,PUMP_value,EVENTTRG,CNT_VFro,CNT_RPM,CNT_VRea,CPU_LOAD,TEMP_CoolerIN,TEMP_CoolerOUT,TEMP_Transmission,ValidSat,GPSValid,Longitude,Latitude,Altitude,V_GPS,Course,GPS_Yaw,Radius,Curvature,A_Lon_GPS,A_Lat_GPS,Banking_GPS,Time2D,SOD,Time diff,TDiff window,Win change,Meter diff,MDiff window
554.08,9858,141.93,16.05,41.0779409,-69.6938621,10.14,24.65,-32.77,-32.77,0,0,0,320224,65472,149.5,110.0,11.81,-2.6,1.4,-1.03,35.2,23.89,23.32,0.0,0,16,65533,-3,-1,328.7,103.4,96.0,4161,1895,600,0,39,24,1803,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3153,4070.94,333.75,3558.188,337,4072.94,32.13,96.09,102.75,120.0,347.88,71,50,9,92,12.0,95.88,60.88,4859,32.0,4.08,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.0,10484.14,0,6646.18,57.66,32.1,31.3,50.8,2.6,1,-0.1971541,41.0779547,371.42,142.3,310.14,0.63,3276.7,0.0,1.04,0.44,-2.55,554.16,57924.67,0,0,0,0,0
554.24,9864,142.54,16.05,41.0779777,-69.6939197,10.14,24.81,-32.77,-32.77,0,0,0,796991446,65472,150.5,114.5,11.81,-1.8,1.7,-1.14,35.2,23.91,23.41,0.0,0,16,65533,-3,-1,325.1,103.5,96.0,4161,1871,600,0,39,24,1803,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3153,4072.19,328.25,3560.0,327,4073.81,33.19,95.7,102.94,120.0,344.19,70,50,9,92,12.0,95.88,60.0,4878,32.0,4.12,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.64,10490.83,0,6649.58,54.54,32.1,31.3,50.8,2.6,1,-0.1972117,41.0779915,371.43,142.8,310.24,0.54,3276.7,0.0,1.02,0.37,-2.18,554.32,57924.83,0,0,0,0,0
554.4,9870,143.11,16.05,41.0780146,-69.6939774,10.14,24.96,-32.77,-32.77,0,0,0,2147483647,65472,150.5,109.5,11.81,-2.7,1.3,-1.24,35.2,23.99,23.46,0.0,0,16,65533,-3,-1,309.7,103.7,96.0,4161,1868,600,0,39,24,1803,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3153,4081.56,310.688,3563.188,313,4075.44,33.94,93.75,103.13,120.0,333.5,70,50,9,93,12.0,95.88,56.88,4891,32.0,4.13,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,62.53,10497.51,0,6652.98,56.14,32.1,31.3,50.8,2.6,1,-0.1972695,41.0780286,371.46,143.5,310.31,0.32,3276.7,0.0,0.92,0.22,-1.28,554.48,57924.99,0,0,0,0,0
554.56,9877,143.75,16.05,41.0780518,-69.6940353,10.14,25.13,-32.77,-32.77,0,0,0,2147483647,65472,151.0,113.0,11.82,-1.7,1.4,-0.62,35.2,24.17,22.97,0.0,0,16,65533,-3,-1,306.8,103.8,96.0,4161,1895,600,0,39,24,1803,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3153,4086.19,304.938,2545.625,304,4075.88,34.31,94.14,103.13,120.0,324.19,70,50,9,93,12.0,95.88,55.69,4905,32.0,4.12,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.01,10504.24,0,6656.27,54.82,32.1,31.3,50.8,2.6,1,-0.1973275,41.0780658,371.49,143.9,310.35,0.06,1459.1,0.0,0.76,0.04,-0.24,554.64,57925.15,0,0,0,0,0
554.72,9883,144.14,16.05,41.078089,-69.6940933,10.14,25.29,-32.77,-32.77,0,0,0,2147483647,65472,151.5,111.0,11.81,-2.6,1.2,-1.18,35.2,24.32,23.51,0.0,0,16,65533,-3,-1,304.2,103.9,96.0,4161,1909,600,0,39,24,1803,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3153,4087.06,302.0,3172.375,302,4076.13,34.94,95.31,103.19,120.0,320.06,68,50,9,93,12.0,95.88,55.19,4919,32.0,4.11,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,81.28,10510.96,0,6659.75,56.01,32.2,31.3,50.8,2.57,1,-0.1973856,41.0781031,371.5,144.3,310.34,-0.25,-3276.8,0.0,0.72,-0.17,1.0,554.8,57925.31,0,0,0,0,0
554.88,9889,144.38,16.05,41.0781264,-69.6941516,10.14,25.45,-32.77,-32.77,0,0,0,2147483647,65472,152.0,109.0,11.82,-3.3,1.6,-0.96,35.2,24.87,23.09,0.0,0,15,65533,-3,-1,304.4,103.8,96.0,4161,1893,600,0,39,24,1803,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3152,4087.75,301.875,2555.5,300,4076.13,35.0,95.31,103.19,120.0,319.25,69,50,9,93,12.0,95.88,55.19,4935,32.0,4.09,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.0,10517.73,0,6663.07,53.37,32.2,31.3,50.8,2.53,1,-0.1974438,41.0781404,371.54,144.7,310.27,-0.45,-3276.8,0.0,0.82,-0.31,1.83,554.96,57925.47,0,0,0,0,0
555.04,9896,145.13,16.05,41.0781638,-69.6942101,10.14,25.61,-32.77,-32.77,0,0,0,2147483647,65472,152.5,111.0,11.81,-1.4,0.9,-1.33,35.2,24.06,22.59,0.0,0,16,65533,-3,-1,306.8,103.8,96.0,4161,1855,600,0,39,24,1803,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3152,4084.69,303.375,3448.875,312,4076.94,34.75,94.14,103.13,120.0,319.63,69,50,9,93,12.0,95.88,55.44,4950,32.0,4.09,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.0,10524.53,0,6666.43,54.02,32.2,31.2,50.8,2.6,1,-0.1975026,41.0781778,371.58,145.3,310.19,-0.53,-3276.8,0.0,0.77,-0.37,2.17,555.12,57925.63,0,0,0,0,0
555.2,9902,145.33,16.05,41.0782012,-69.694269,10.14,25.77,-32.77,-32.77,0,0,0,2147483647,65472,153.0,112.0,11.81,-2.3,1.2,-0.83,35.2,24.2,22.76,0.0,0,16,65533,-3,-1,308.4,103.8,96.0,4161,1835,600,0,39,24,1803,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3152,4082.31,305.813,3066.25,296,4073.88,35.31,98.83,103.06,120.0,322.0,68,50,9,93,12.0,95.88,55.94,4965,32.0,4.09,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.0,10531.29,0,6669.83,56.91,32.2,31.2,50.9,2.6,1,-0.1975615,41.0782153,371.6,145.6,310.1,-0.47,-3276.8,0.0,0.73,-0.33,1.92,555.28,57925.79,0,0,0,0,0
555.36,9909,145.89,16.05,41.0782387,-69.694328,10.14,25.93,-32.77,-32.77,0,0,0,2147483647,65472,153.5,110.5,11.81,-1.9,1.5,-1.65,35.2,24.35,23.65,0.0,0,16,65533,-3,-1,307.0,103.7,96.0,4161,1871,600,0,39,24,1803,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3152,4083.81,304.125,3561.5,317,4076.31,33.94,93.75,103.06,120.0,322.38,69,50,9,93,12.0,95.88,55.56,4978,32.0,4.09,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.0,10538.13,0,6673.31,56.02,32.2,31.2,50.9,2.55,1,-0.1976205,41.0782528,371.63,146.1,310.03,-0.38,-3276.8,0.0,0.73,-0.27,1.55,555.44,57925.95,0,0,0,0,0
555.52,9915,146.27,16.05,41.0782763,-69.6943872,10.14,26.1,-32.77,-32.77,0,0,0,2147483647,65472,154.0,112.0,11.81,-1.5,1.1,-0.99,35.2,24.48,23.18,0.0,0,16,65533,-3,-1,313.0,103.5,96.0,4161,1809,600,0,39,24,1803,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3152,4079.56,310.063,4061.313,314,4077.56,33.19,90.23,102.94,120.0,324.81,68,50,9,93,12.0,95.88,56.69,4993,32.0,4.05,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.0,10544.97,0,6676.86,56.35,32.2,31.2,50.9,2.52,1,-0.1976798,41.0782904,371.64,146.5,309.98,-0.2,-3276.8,0.0,0.77,-0.14,0.83,555.6,57926.11,0,0,0,0,0
