Time,Dist,V_Sat,HHMM,Lat_dez,Lon_dez,MMDD,SSHH,A_Lat,A_Lon,Banking,YawRate,SpAccu,LapGps,LapAdc,V_Front,V_Rear,Vext,ACC_X,ACC_Y,ACC_Z,Temp,SUSP_F,SUSP_R,BRAKE_F,BRAKE_R,ValidSatCalc,Acc_lat_G_gps,Acc_Lon_G_gps,V_rear_calc,Pack_Current41,Pack_Inst_Voltage42,Pack_SOC43,Relay_State,CRC_Checksum45,Pack_DCL,Pack_CCL,High_Temperature48,Low_Temperature49,CRC_Checksum,Pack_SOC,Adaptive_SOC,Current_Limits_Status,Adaptive_Total_Capacity,Ready_Power_Signal,Charge_Power_Signal,Discharge_Relay,Charge_Relay,Balancing_Active,Pack_Current,Pack_Inst_Voltage,Input_Supply_Voltage,Pack_kW_Power,Low_Cell_Voltage,High_Cell_Voltage,Avg_Cell_Voltage,High_Temperature,High_Thermistor_ID,Low_Temperature,Low_Thermistor_ID,Average_Temperature,Internal_Temperature,CellId,CellVoltage,CellResistance,CellOpenVoltage,Checksum,CellBalancing,IMD_Status,IMD_Ok,IMD_Resistance,SV_Target_Id,SV_Target_Iq,SV_Id,SV_Iq,SV_Ud,SV_Uq,SV_Voltage_Modulation,SV_Capacitor_Voltage,SV_Max_pow_limit_torque,SV_Battery_Current,SV_Junction_Teemp,SV_Heatsink_temp,SV_profile_forward,SV_Motor_Temperature,SV_Max_Fluxing_Current,SV_Torque_Demand,SV_Torque_value,SV_RPM,SV_Throttle_value,SV_Throttle_Voltage,PUMP_mode109,PUMP_setpoint,PUMP_PWM_freq,PUMP_x0,PUMP_y0,PUMP_x1,PUMP_y1,PUMP_x2,PUMP_y2,PUMP_x3,PUMP_y3,TEMP_Ambient,FAN_mode,PUMP_mode,PUMP_value,EVENTTRG,CNT_VFro,CNT_RPM,CNT_VRea,CPU_LOAD,TEMP_CoolerIN,TEMP_CoolerOUT,TEMP_Transmission,ValidSat,GPSValid,Longitude,Latitude,Altitude,V_GPS,Course,GPS_Yaw,Radius,Curvature,A_Lon_GPS,A_Lat_GPS,Banking_GPS,Time2D,SOD,Time diff,TDiff window,Win change,Meter diff,MDiff window
1195.04,29883,122.71,16.16,41.0778252,-69.6936415,10.14,5.65,-32.77,-32.77,0,0,0,4148983,65472,129.5,115.5,11.81,-2.9,0.7,-1.41,33.1,28.33,23.12,0.0,0,16,65533,-3,-1,203.7,97.8,81.5,4161,1846,451,120,47,30,1788,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3129,0.0,230.438,2555.125,225,4082.5,29.19,80.86,97.44,120.0,211.19,61,50,8,94,12.0,119.44,42.5,4182,31.8,3.91,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,31830.78,0,22425.98,55.38,35.3,33.9,65.8,2.6,1,-0.1969434,41.0778448,371.76,123.1,309.37,0.5,3276.7,0.0,0.5,0.3,-1.73,1195.12,58565.67,0,0,0,0,0
1195.2,29888,123.17,16.16,41.0778565,-69.6936919,10.14,5.8,-32.77,-32.77,0,0,0,2099938,65472,129.5,116.5,11.81,-2.7,1.1,-1.2,33.1,28.35,23.38,0.0,0,16,65533,-3,-1,203.0,98.0,81.5,4161,1840,455,116,47,30,1788,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3129,0.0,229.75,1139.938,228,4082.0,29.38,81.64,97.38,120.0,211.19,61,50,8,94,12.0,113.63,42.38,4192,30.15,3.83,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,31836.6,0,22430.67,58.13,35.3,33.9,65.8,2.6,1,-0.1969937,41.077876,371.77,123.3,309.47,0.6,3276.7,0.0,0.42,0.36,-2.1,1195.28,58565.83,0,0,0,0,0
1195.36,29894,123.33,16.16,41.0778878,-69.6937422,10.14,5.98,-32.77,-32.77,0,0,0,750252,65472,130.0,116.0,11.81,-2.8,0.5,-1.46,33.1,28.23,22.44,0.0,0,16,65533,-3,-1,202.3,97.9,81.5,4161,1832,458,114,47,30,1788,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3129,0.0,228.5,1541.5,224,4081.75,29.63,82.03,97.44,120.0,211.0,61,50,8,94,12.0,110.56,42.13,4200,29.46,3.79,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,31842.35,0,22435.39,57.86,35.3,33.9,65.8,2.6,1,-0.1970441,41.0779075,371.78,123.5,309.57,0.45,3276.7,0.0,0.42,0.27,-1.57,1195.44,58565.99,0,0,0,0,0
1195.52,29899,123.55,16.16,41.0779194,-69.6937926,10.14,6.13,-32.77,-32.77,0,0,0,103021,65472,130.0,118.5,11.81,-2.5,1.0,-1.57,33.1,29.65,23.31,0.0,0,16,65533,-3,-1,201.9,97.9,81.5,4161,1829,458,116,47,30,1789,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3130,0.0,227.688,1936.313,229,4082.63,29.25,80.08,97.38,120.0,210.19,60,50,8,94,12.0,108.81,42.0,4209,29.16,3.79,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,31848.13,0,22440.07,57.89,35.3,33.9,65.8,2.6,1,-0.1970945,41.0779391,371.8,123.8,309.62,0.26,3276.7,0.0,0.49,0.15,-0.9,1195.6,58566.15,0,0,0,0,0
1195.68,29905,123.83,16.16,41.0779509,-69.6938429,10.14,6.29,-32.77,-32.77,0,0,0,162728,65472,130.5,112.5,11.81,-3.0,0.6,-1.56,33.1,29.26,22.76,0.0,0,16,65533,-3,-1,202.5,97.9,81.5,4161,1834,455,118,47,30,1788,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3130,0.0,227.813,2159.313,230,4082.81,29.25,80.47,97.38,120.0,210.5,61,50,8,95,12.0,111.31,42.0,4218,29.66,3.8,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,31853.94,0,22444.76,57.01,35.3,33.9,65.8,2.6,1,-0.197145,41.0779707,371.81,124.1,309.64,0.14,3276.7,0.0,0.45,0.08,-0.5,1195.76,58566.31,0,0,0,0,0
1195.84,29910,124.16,16.16,41.0779826,-69.6938936,10.14,6.45,-32.77,-32.77,0,0,0,260246011,65472,131.0,116.5,11.81,-2.1,1.0,-1.3,33.1,28.1,22.57,0.0,0,16,65533,-3,-1,203.5,97.9,81.5,4161,1844,454,118,47,30,1789,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3130,0.0,228.438,2954.813,228,4082.81,29.5,81.25,97.38,120.0,210.75,59,49,8,95,12.0,108.25,42.13,4227,29.12,3.8,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.64,31859.76,0,22449.25,57.4,35.3,33.9,65.8,2.6,1,-0.1971956,41.0780024,371.83,124.3,309.67,0.16,3276.7,0.0,0.5,0.1,-0.56,1195.92,58566.47,0,0,0,0,0
1196.0,29916,124.31,16.16,41.0780143,-69.6939442,10.14,6.61,-32.77,-32.77,0,0,0,2147483647,65472,130.5,113.5,11.81,-4.0,0.9,-1.49,33.1,28.11,23.47,0.0,0,16,65533,-3,-1,207.4,97.9,81.5,4161,1884,456,116,47,30,1789,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3128,0.0,231.75,2557.0,231,4082.94,29.5,80.86,97.31,120.0,213.44,61,50,8,94,12.0,118.94,42.75,4237,31.92,4.05,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,48.83,31865.58,0,22453.94,56.43,35.3,33.9,65.8,2.6,1,-0.1972463,41.0780343,371.83,124.7,309.69,-0.03,2278.3,0.0,0.53,-0.02,0.1,1196.08,58566.63,0,0,0,0,0
1196.16,29921,124.72,16.16,41.0780462,-69.6939949,10.14,6.77,-32.77,-32.77,0,0,0,2147483647,65472,131.5,109.0,11.81,-1.4,0.5,-1.1,33.1,27.94,21.48,0.0,0,16,65533,-3,-1,211.9,97.8,81.5,4161,1915,458,116,47,30,1789,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3128,0.0,235.938,1987.813,236,4081.63,29.75,83.2,97.25,120.0,216.81,59,49,8,94,12.0,119.88,43.5,4245,32.0,4.09,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.02,31871.44,0,22458.28,57.1,35.3,33.9,65.8,2.6,1,-0.1972971,41.0780662,371.84,124.9,309.66,-0.15,-1049.7,0.0,0.53,-0.09,0.53,1196.24,58566.79,0,0,0,0,0
1196.32,29927,124.98,16.16,41.0780781,-69.6940458,10.14,6.93,-32.77,-32.77,0,0,0,2147483647,65472,132.0,117.0,11.81,-2.6,0.9,-1.44,33.1,28.04,23.68,0.0,0,16,65533,-3,-1,212.9,97.7,81.5,4161,1898,460,112,47,30,1788,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3128,0.0,236.125,2160.25,235,4081.31,29.81,83.2,97.19,120.0,220.88,61,50,8,94,12.0,119.88,43.5,4258,32.0,4.01,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,81.28,31877.29,0,22462.97,57.18,35.3,33.9,65.8,2.6,1,-0.1973481,41.0780981,371.86,125.3,309.64,0.15,3276.7,0.0,0.51,0.09,-0.52,1196.4,58566.95,0,0,0,0,0
1196.48,29932,125.35,16.16,41.07811,-69.6940968,10.14,7.08,-32.77,-32.77,0,0,0,2147483647,65472,131.5,113.0,11.81,-3.4,0.9,-0.98,33.1,27.5,22.73,0.0,0,16,65533,-3,-1,211.3,97.8,81.5,4161,1922,461,112,47,30,1789,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3129,0.0,234.063,1940.25,235,4081.38,29.81,82.81,97.19,120.0,220.31,61,50,8,94,12.0,119.88,43.19,4267,32.0,3.96,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,31883.15,0,22467.58,56.79,35.3,33.9,65.8,2.6,1,-0.1973992,41.0781301,371.87,125.5,309.7,0.23,3276.7,0.0,0.46,0.14,-0.81,1196.56,58567.11,0,0,0,0,0
