Time,Dist,V_Sat,HHMM,Lat_dez,Lon_dez,MMDD,SSHH,A_Lat,A_Lon,Banking,YawRate,SpAccu,LapGps,LapAdc,V_Front,V_Rear,Vext,ACC_X,ACC_Y,ACC_Z,Temp,SUSP_F,SUSP_R,BRAKE_F,BRAKE_R,ValidSatCalc,Acc_lat_G_gps,Acc_Lon_G_gps,V_rear_calc,Pack_Current41,Pack_Inst_Voltage42,Pack_SOC43,Relay_State,CRC_Checksum45,Pack_DCL,Pack_CCL,High_Temperature48,Low_Temperature49,CRC_Checksum,Pack_SOC,Adaptive_SOC,Current_Limits_Status,Adaptive_Total_Capacity,Ready_Power_Signal,Charge_Power_Signal,Discharge_Relay,Charge_Relay,Balancing_Active,Pack_Current,Pack_Inst_Voltage,Input_Supply_Voltage,Pack_kW_Power,Low_Cell_Voltage,High_Cell_Voltage,Avg_Cell_Voltage,High_Temperature,High_Thermistor_ID,Low_Temperature,Low_Thermistor_ID,Average_Temperature,Internal_Temperature,CellId,CellVoltage,CellResistance,CellOpenVoltage,Checksum,CellBalancing,IMD_Status,IMD_Ok,IMD_Resistance,SV_Target_Id,SV_Target_Iq,SV_Id,SV_Iq,SV_Ud,SV_Uq,SV_Voltage_Modulation,SV_Capacitor_Voltage,SV_Max_pow_limit_torque,SV_Battery_Current,SV_Junction_Teemp,SV_Heatsink_temp,SV_profile_forward,SV_Motor_Temperature,SV_Max_Fluxing_Current,SV_Torque_Demand,SV_Torque_value,SV_RPM,SV_Throttle_value,SV_Throttle_Voltage,PUMP_mode109,PUMP_setpoint,PUMP_PWM_freq,PUMP_x0,PUMP_y0,PUMP_x1,PUMP_y1,PUMP_x2,PUMP_y2,PUMP_x3,PUMP_y3,TEMP_Ambient,FAN_mode,PUMP_mode,PUMP_value,EVENTTRG,CNT_VFro,CNT_RPM,CNT_VRea,CPU_LOAD,TEMP_CoolerIN,TEMP_CoolerOUT,TEMP_Transmission,ValidSat,GPSValid,Longitude,Latitude,Altitude,V_GPS,Course,GPS_Yaw,Radius,Curvature,A_Lon_GPS,A_Lat_GPS,Banking_GPS,Time2D,SOD,Time diff,TDiff window,Win change,Meter diff,MDiff window
872.0,19886,127.52,16.1,41.0779834,-69.6938872,10.14,42.57,-32.77,-32.77,0,0,0,796951849,65472,134.5,114.0,11.81,-1.6,1.2,-1.36,33.7,27.33,22.97,0.0,0,16,65533,-3,-1,223.9,102.0,91.5,4161,1855,538,34,44,28,1784,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,250.188,1537.563,255,4080.69,30.56,82.42,101.5,120.0,234.94,62,51,8,94,12.0,116.5,46.0,4356,31.16,3.88,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.64,21172.1,0,14442.46,55.96,35.0,33.8,62.3,2.6,1,-0.1972031,41.0780121,371.02,128.1,309.77,0.35,3276.7,0.0,0.68,0.22,-1.26,872.08,58242.59,0,0,0,0,0
872.16,19892,128.2,16.1,41.0780162,-69.6939393,10.14,42.73,-32.77,-32.77,0,0,0,2147483647,65472,135.0,109.5,11.81,-3.9,1.0,-1.6,33.6,27.26,23.09,0.0,0,16,65533,-3,-1,225.4,102.1,91.5,4161,1870,533,39,44,28,1784,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,250.75,1539.063,251,4080.56,30.88,83.2,101.56,120.0,233.69,63,51,8,94,12.0,118.56,46.06,4368,31.71,3.91,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,52.6,21178.11,0,14447.03,56.9,35.0,33.8,62.3,2.6,1,-0.1972553,41.0780449,371.04,128.4,309.81,0.37,3276.7,0.0,0.64,0.23,-1.34,872.24,58242.75,0,0,0,0,0
872.32,19898,128.38,16.1,41.078051,-69.6939946,10.14,42.9,-32.77,-32.77,0,0,0,2147483647,65472,135.5,109.5,11.81,-1.9,1.0,-1.19,33.7,26.66,21.68,0.0,0,16,65533,-3,-1,226.2,101.9,91.5,4161,1876,533,40,44,28,1785,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,251.5,2552.938,248,4080.94,31.0,83.2,101.44,120.0,235.0,63,50,8,94,12.0,118.31,46.25,4382,31.58,3.91,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.01,21184.12,0,14451.3,56.68,35.0,33.8,62.3,2.6,1,-0.1973075,41.0780779,371.04,128.9,309.87,0.36,3276.7,0.0,0.71,0.22,-1.31,872.4,58242.92,0,0,0,0,0
872.48,19903,128.94,16.1,41.0780841,-69.694047,10.14,43.06,-32.77,-32.77,0,0,0,2147483647,65472,136.0,114.5,11.81,-2.4,1.1,-1.37,33.7,26.96,23.78,0.0,0,16,65533,-3,-1,224.6,102.2,91.5,4161,1862,534,37,44,28,1783,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,248.813,2824.813,253,4081.38,30.94,82.42,101.44,120.0,233.94,63,51,8,94,12.0,117.75,45.75,4394,31.29,3.88,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,81.28,21190.16,0,14455.8,56.73,35.0,33.8,62.3,2.6,1,-0.1973599,41.0781109,371.06,129.2,309.95,0.45,3276.7,0.0,0.65,0.28,-1.65,872.56,58243.08,0,0,0,0,0
872.64,19909,129.26,16.1,41.0781151,-69.694096,10.14,43.21,-32.77,-32.77,0,0,0,2147483647,65472,136.0,112.0,11.81,-1.7,0.8,-1.33,33.6,26.69,22.53,0.0,0,16,65533,-3,-1,228.6,101.9,91.5,4161,1901,536,36,44,28,1784,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,252.063,2053.938,248,4079.63,31.25,85.55,101.5,120.0,235.0,63,51,8,94,12.0,116.56,46.31,4406,31.28,3.89,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,21196.21,0,14460.3,56.93,35.0,33.8,62.3,2.6,1,-0.1974123,41.0781442,371.06,129.6,310.01,0.22,3276.7,0.0,0.69,0.14,-0.82,872.72,58243.23,0,0,0,0,0
872.8,19915,129.52,16.1,41.0781483,-69.6941485,10.14,43.37,-32.77,-32.77,0,0,0,2147483647,65472,136.5,111.5,11.81,-4.2,1.2,-1.39,33.6,27.53,23.42,0.0,0,16,65533,-3,-1,232.3,102.0,91.5,4161,1914,536,36,44,28,1783,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,255.688,2048.625,258,4080.56,31.13,83.98,101.31,120.0,239.5,64,51,8,94,12.0,119.25,46.94,4419,31.88,3.93,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,21202.29,0,14464.75,57.3,35.0,33.8,62.3,2.6,1,-0.1974649,41.0781776,371.09,130.1,310.02,-0.02,1868.7,0.0,0.66,-0.01,0.08,872.88,58243.39,0,0,0,0,0
872.96,19921,130.07,16.1,41.0781818,-69.6942011,10.14,43.53,-32.77,-32.77,0,0,0,2147483647,65472,136.5,110.0,11.81,-2.7,1.0,-1.43,33.6,27.49,22.64,0.0,0,16,65533,-3,-1,231.1,101.9,91.5,4161,1914,537,34,44,28,1783,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,254.0,1778.0,251,4079.31,31.31,85.16,101.31,120.0,240.56,63,50,8,94,12.0,119.0,46.63,4432,31.8,3.96,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,21208.37,0,14468.95,56.76,35.0,33.8,62.3,2.6,1,-0.1975177,41.0782111,371.1,130.4,310.01,-0.05,-3276.8,0.0,0.61,-0.03,0.18,873.04,58243.55,0,0,0,0,0
873.12,19927,130.35,16.1,41.0782152,-69.6942539,10.14,43.69,-32.77,-32.77,0,0,0,2147483647,65472,137.5,105.5,11.81,-2.9,0.9,-0.92,33.6,27.2,22.23,0.0,0,16,65533,-3,-1,227.7,102.0,91.5,4161,1881,538,34,44,28,1784,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,250.625,2047.813,242,4079.5,31.88,86.33,101.44,120.0,240.31,63,51,8,94,12.0,119.88,46.13,4445,32.0,4.04,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,21214.45,0,14472.95,56.9,35.0,33.8,62.3,2.6,1,-0.1975705,41.0782446,371.1,130.7,310.0,-0.23,-3276.8,0.0,0.67,-0.15,0.85,873.2,58243.71,0,0,0,0,0
873.28,19932,130.69,16.1,41.0782489,-69.6943068,10.14,43.85,-32.77,-32.77,0,0,0,2147483647,65472,138.0,117.5,11.81,-2.6,1.4,-1.31,33.7,27.75,23.7,0.0,0,16,65533,-3,-1,231.4,101.9,91.5,4161,1904,535,34,44,28,1782,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,252.563,2825.0,247,4080.38,31.81,85.55,101.25,120.0,237.25,63,51,8,94,12.0,119.88,46.38,4456,32.0,4.1,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,21220.61,0,14477.41,57.42,35.0,33.8,62.3,2.6,1,-0.1976236,41.0782783,371.12,131.2,309.95,-0.39,-3276.8,0.0,0.61,-0.25,1.45,873.36,58243.87,0,0,0,0,0
873.44,19938,131.19,16.1,41.0782825,-69.6943599,10.14,44.01,-32.77,-32.77,0,0,0,2147483647,65472,138.0,108.5,11.81,-2.1,0.6,-1.35,33.6,27.42,22.46,0.0,0,16,65533,-3,-1,236.6,101.9,91.5,4161,1853,536,35,44,28,1783,91.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,257.0,764.375,262,4080.13,31.25,84.77,101.25,120.0,242.81,63,50,8,94,12.0,119.88,47.13,4468,32.0,4.11,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,21226.73,0,14481.57,56.06,35.0,33.8,62.3,2.6,1,-0.1976769,41.078312,371.13,131.4,309.87,-0.54,-3276.8,0.0,0.55,-0.35,2.01,873.52,58244.03,0,0,0,0,0
