Time,Dist,V_Sat,HHMM,Lat_dez,Lon_dez,MMDD,SSHH,A_Lat,A_Lon,Banking,YawRate,SpAccu,LapGps,LapAdc,V_Front,V_Rear,Vext,ACC_X,ACC_Y,ACC_Z,Temp,SUSP_F,SUSP_R,BRAKE_F,BRAKE_R,ValidSatCalc,Acc_lat_G_gps,Acc_Lon_G_gps,V_rear_calc,Pack_Current41,Pack_Inst_Voltage42,Pack_SOC43,Relay_State,CRC_Checksum45,Pack_DCL,Pack_CCL,High_Temperature48,Low_Temperature49,CRC_Checksum,Pack_SOC,Adaptive_SOC,Current_Limits_Status,Adaptive_Total_Capacity,Ready_Power_Signal,Charge_Power_Signal,Discharge_Relay,Charge_Relay,Balancing_Active,Pack_Current,Pack_Inst_Voltage,Input_Supply_Voltage,Pack_kW_Power,Low_Cell_Voltage,High_Cell_Voltage,Avg_Cell_Voltage,High_Temperature,High_Thermistor_ID,Low_Temperature,Low_Thermistor_ID,Average_Temperature,Internal_Temperature,CellId,CellVoltage,CellResistance,CellOpenVoltage,Checksum,CellBalancing,IMD_Status,IMD_Ok,IMD_Resistance,SV_Target_Id,SV_Target_Iq,SV_Id,SV_Iq,SV_Ud,SV_Uq,SV_Voltage_Modulation,SV_Capacitor_Voltage,SV_Max_pow_limit_torque,SV_Battery_Current,SV_Junction_Teemp,SV_Heatsink_temp,SV_profile_forward,SV_Motor_Temperature,SV_Max_Fluxing_Current,SV_Torque_Demand,SV_Torque_value,SV_RPM,SV_Throttle_value,SV_Throttle_Voltage,PUMP_mode109,PUMP_setpoint,PUMP_PWM_freq,PUMP_x0,PUMP_y0,PUMP_x1,PUMP_y1,PUMP_x2,PUMP_y2,PUMP_x3,PUMP_y3,TEMP_Ambient,FAN_mode,PUMP_mode,PUMP_value,EVENTTRG,CNT_VFro,CNT_RPM,CNT_VRea,CPU_LOAD,TEMP_CoolerIN,TEMP_CoolerOUT,TEMP_Transmission,ValidSat,GPSValid,Longitude,Latitude,Altitude,V_GPS,Course,GPS_Yaw,Radius,Curvature,A_Lon_GPS,A_Lat_GPS,Banking_GPS,Time2D,SOD,Time diff,TDiff window,Win change,Meter diff,MDiff window
712.0,14856,123.83,16.08,41.0778719,-69.6936994,10.14,2.57,-32.77,-32.77,0,0,0,1700529,65472,130.0,110.5,11.81,-3.4,1.2,-1.7,34.3,27.36,23.68,0.0,0,16,65533,-3,-1,205.8,104.2,94.5,4161,1893,534,15,42,26,1757,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,239.688,3070.688,241,4082.13,30.25,78.52,103.69,120.0,212.88,62,51,8,94,12.0,119.88,44.19,4223,32.0,4.05,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.0,15810.02,0,10475.98,56.95,34.5,33.3,58.4,2.6,1,-0.1969888,41.0778838,371.36,124.1,309.49,-0.27,-3276.8,0.0,0.72,-0.16,0.93,712.08,58082.59,0,0,0,0,0
712.16,14862,124.35,16.08,41.0779035,-69.6937502,10.14,2.73,-32.77,-32.77,0,0,0,517595,65472,131.0,107.0,11.81,-1.0,0.9,-1.11,34.3,27.08,22.1,0.0,0,16,65533,-3,-1,218.9,104.0,94.5,4161,1831,535,15,42,26,1758,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,251.813,1541.625,251,4080.94,30.38,80.08,103.5,120.0,219.56,62,51,8,94,12.0,119.88,46.19,4238,32.0,4.06,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.0,15815.84,0,10480.17,56.84,34.5,33.3,58.4,2.6,1,-0.1970397,41.0779154,371.37,124.5,309.45,-0.25,-3276.8,0.0,0.73,-0.15,0.87,712.24,58082.75,0,0,0,0,0
712.32,14867,124.6,16.08,41.0779351,-69.6938011,10.14,2.89,-32.77,-32.77,0,0,0,48868,65472,131.5,111.5,11.81,-4.4,1.6,-1.38,34.3,29.72,24.47,0.0,0,16,65533,-3,-1,227.9,103.9,94.5,4161,1911,538,20,42,26,1767,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,260.625,1331.438,266,4079.75,30.5,81.64,103.38,120.0,230.25,63,50,8,94,12.0,119.88,47.75,4256,32.0,4.07,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.0,15821.66,0,10484.63,57.41,34.5,33.3,58.5,2.6,1,-0.1970906,41.077947,371.38,124.9,309.41,-0.33,-3276.8,0.0,0.82,-0.2,1.18,712.4,58082.91,0,0,0,0,0
712.48,14873,125.21,16.08,41.0779669,-69.6938522,10.14,3.05,-32.77,-32.77,0,0,0,301407,65472,132.0,106.0,11.81,-1.3,1.1,-0.94,34.3,26.37,22.03,0.0,0,16,65533,-3,-1,236.0,103.6,94.5,4161,1811,546,42,42,26,1795,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,268.438,1748.0,272,4079.56,30.75,82.81,103.19,120.0,239.81,63,50,8,94,12.0,119.88,49.0,4274,32.0,4.09,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.0,15827.55,0,10488.75,58.26,34.5,33.3,58.5,2.6,1,-0.1971419,41.0779788,371.38,125.4,309.34,-0.37,-3276.8,0.0,0.85,-0.23,1.32,712.56,58083.07,0,0,0,0,0
712.64,14878,125.57,16.08,41.0779986,-69.6939037,10.14,3.21,-32.77,-32.77,0,0,0,796988292,65472,132.5,113.0,11.81,-2.9,1.4,-1.52,34.3,26.53,24.19,0.0,0,16,65533,-3,-1,236.7,103.8,94.5,4161,1799,517,35,42,26,1760,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,268.125,2865.688,270,4080.0,31.0,82.81,103.13,120.0,244.56,63,51,8,94,12.0,119.88,48.94,4294,32.0,4.08,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.64,15833.45,0,10493.09,56.72,34.5,33.3,58.5,2.6,1,-0.1971934,41.0780106,371.41,125.9,309.29,-0.31,-3276.8,0.0,0.83,-0.19,1.09,712.72,58083.23,0,0,0,0,0
712.8,14884,126.23,16.08,41.0780305,-69.6939554,10.14,3.37,-32.77,-32.77,0,0,0,2147483647,65472,132.5,108.0,11.81,-3.0,1.1,-1.2,34.3,26.06,22.14,0.0,0,16,65533,-3,-1,238.8,103.6,94.5,4161,1783,516,35,42,26,1759,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,269.313,2044.063,273,4079.69,30.81,83.59,103.06,120.0,247.31,64,51,8,94,12.0,119.88,49.19,4307,32.0,4.02,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,57.08,15839.34,0,10497.48,56.18,34.5,33.3,58.5,2.6,1,-0.1972452,41.0780425,371.41,126.4,309.24,-0.2,-3276.8,0.0,0.77,-0.12,0.7,712.88,58083.39,0,0,0,0,0
712.96,14890,126.54,16.08,41.0780625,-69.6940072,10.14,3.53,-32.77,-32.77,0,0,0,2147483647,65472,134.0,110.0,11.81,-2.3,1.5,-1.32,34.3,25.61,22.76,0.0,0,16,65533,-3,-1,244.9,103.4,94.5,4161,1831,518,22,42,26,1748,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,274.5,1539.938,278,4079.06,31.19,84.77,103.0,120.0,251.44,64,50,8,94,12.0,119.88,49.94,4328,32.0,4.02,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.01,15845.23,0,10501.48,56.27,34.5,33.3,58.5,2.6,1,-0.1972971,41.0780745,371.42,126.8,309.23,-0.29,-3276.8,0.0,0.85,-0.18,1.05,713.04,58083.55,0,0,0,0,0
713.12,14895,127.1,16.08,41.0780946,-69.6940593,10.14,3.69,-32.77,-32.77,0,0,0,2147483647,65472,133.5,110.5,11.81,-3.4,1.3,-0.9,34.3,25.58,23.75,0.0,0,16,65533,-3,-1,248.2,103.7,94.5,4161,1865,527,0,42,26,1735,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3141,0.0,276.625,724.75,272,4078.31,31.44,85.55,102.94,120.0,254.94,64,51,8,94,12.0,119.88,50.31,4346,32.0,4.03,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,81.28,15851.24,0,10505.83,57.76,34.5,33.3,58.5,2.6,1,-0.1973494,41.0781066,371.46,127.4,309.15,-0.32,-3276.8,0.0,0.84,-0.2,1.14,713.2,58083.71,0,0,0,0,0
713.28,14901,127.56,16.08,41.0781266,-69.6941118,10.14,3.85,-32.77,-32.77,0,0,0,2147483647,65472,135.0,109.0,11.81,-1.8,1.4,-1.45,34.3,25.69,22.67,0.0,0,16,65533,-3,-1,252.3,103.3,94.5,4161,1904,536,0,42,26,1744,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3140,0.0,280.25,822.25,279,4077.63,31.69,87.11,102.81,120.0,259.81,65,51,8,93,12.0,119.88,51.0,4362,32.0,4.0,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.0,15857.21,0,10509.87,57.29,34.5,33.3,58.5,2.6,1,-0.1974019,41.0781387,371.47,127.8,309.13,-0.15,-3276.8,0.0,0.84,-0.09,0.54,713.36,58083.87,0,0,0,0,0
713.44,14907,128.01,16.08,41.078159,-69.6941644,10.14,4.01,-32.77,-32.77,0,0,0,2147483647,65472,135.0,108.5,11.81,-1.9,0.9,-0.94,34.3,26.66,23.32,0.0,0,16,65533,-3,-1,251.2,103.4,94.5,4161,1893,546,0,42,26,1754,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3140,0.0,278.625,1549.938,281,4077.88,31.63,85.55,102.81,120.0,262.25,64,50,8,94,12.0,119.88,50.63,4378,32.0,4.02,2,80,0,29,10,30,20,45,40,60,80,65516,0,2,80,0.0,15863.18,0,10514.14,57.41,34.5,33.3,58.5,2.6,1,-0.1974546,41.078171,371.49,128.3,309.1,-0.29,-3276.8,0.0,0.89,-0.18,1.07,713.52,58084.03,0,0,0,0,0
