Time,Dist,V_Sat,HHMM,Lat_dez,Lon_dez,MMDD,SSHH,A_Lat,A_Lon,Banking,YawRate,SpAccu,LapGps,LapAdc,V_Front,V_Rear,Vext,ACC_X,ACC_Y,ACC_Z,Temp,SUSP_F,SUSP_R,BRAKE_F,BRAKE_R,ValidSatCalc,Acc_lat_G_gps,Acc_Lon_G_gps,V_rear_calc,Pack_Current41,Pack_Inst_Voltage42,Pack_SOC43,Relay_State,CRC_Checksum45,Pack_DCL,Pack_CCL,High_Temperature48,Low_Temperature49,CRC_Checksum,Pack_SOC,Adaptive_SOC,Current_Limits_Status,Adaptive_Total_Capacity,Ready_Power_Signal,Charge_Power_Signal,Discharge_Relay,Charge_Relay,Balancing_Active,Pack_Current,Pack_Inst_Voltage,Input_Supply_Voltage,Pack_kW_Power,Low_Cell_Voltage,High_Cell_Voltage,Avg_Cell_Voltage,High_Temperature,High_Thermistor_ID,Low_Temperature,Low_Thermistor_ID,Average_Temperature,Internal_Temperature,CellId,CellVoltage,CellResistance,CellOpenVoltage,Checksum,CellBalancing,IMD_Status,IMD_Ok,IMD_Resistance,SV_Target_Id,SV_Target_Iq,SV_Id,SV_Iq,SV_Ud,SV_Uq,SV_Voltage_Modulation,SV_Capacitor_Voltage,SV_Max_pow_limit_torque,SV_Battery_Current,SV_Junction_Teemp,SV_Heatsink_temp,SV_profile_forward,SV_Motor_Temperature,SV_Max_Fluxing_Current,SV_Torque_Demand,SV_Torque_value,SV_RPM,SV_Throttle_value,SV_Throttle_Voltage,PUMP_mode109,PUMP_setpoint,PUMP_PWM_freq,PUMP_x0,PUMP_y0,PUMP_x1,PUMP_y1,PUMP_x2,PUMP_y2,PUMP_x3,PUMP_y3,TEMP_Ambient,FAN_mode,PUMP_mode,PUMP_value,EVENTTRG,CNT_VFro,CNT_RPM,CNT_VRea,CPU_LOAD,TEMP_CoolerIN,TEMP_CoolerOUT,TEMP_Transmission,ValidSat,GPSValid,Longitude,Latitude,Altitude,V_GPS,Course,GPS_Yaw,Radius,Curvature,A_Lon_GPS,A_Lat_GPS,Banking_GPS,Time2D,SOD,Time diff,TDiff window,Win change,Meter diff,MDiff window
904.0,19913,109.53,14.43,41.0779734,-69.6939374,10.14,2.77,-32.77,-32.77,0,0,0,2147483647,65472,115.5,113.0,11.81,-2.6,0.8,-1.61,34.5,29.35,22.44,0.0,0,16,65533,-3,-1,146.3,103.0,71.5,4163,1815,600,120,32,25,1918,71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3153,0.0,212.188,1902.313,213,4087.63,24.0,60.55,102.63,120.0,152.44,62,52,9,96,18.0,95.88,39.0,3224,32.0,4.06,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,76.48,21177.13,0,20388.39,61.15,33.8,32.8,55.5,2.6,1,-0.1972359,41.0779908,365.87,110.0,309.31,-0.41,-3163.9,0.0,0.58,-0.22,1.27,2288.72,48096.79,0,0,0,0,0
904.16,19917,110.25,14.43,41.0780013,-69.6939825,10.14,2.93,-32.77,-32.77,0,0,0,2147483647,65472,116.0,114.0,11.81,-1.8,0.8,0.59,34.5,28.98,22.5,0.0,0,16,65533,-3,-1,146.8,103.0,71.0,4163,1820,600,120,32,25,1918,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3153,0.0,211.813,1744.875,213,4087.38,24.0,60.94,102.56,120.0,152.94,61,52,9,97,18.0,95.88,38.94,3235,32.0,4.01,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.03,21182.3,0,20393.49,61.39,33.8,32.8,55.5,2.6,1,-0.1972811,41.0780187,365.88,110.2,309.31,0.1,-3276.8,0.0,0.45,0.05,-0.3,2288.88,48096.95,0,0,0,0,0
904.32,19922,110.18,14.43,41.0780291,-69.6940276,10.14,3.09,-32.77,-32.77,0,0,0,2147483647,65472,116.5,114.5,11.81,-2.0,0.8,0.22,34.5,29.11,23.07,0.0,0,16,65533,-3,-1,147.0,103.1,71.0,4163,1823,600,120,32,25,1918,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3153,0.0,211.938,3578.063,212,4087.56,24.06,60.55,102.56,120.0,153.25,61,52,9,97,18.0,95.88,38.94,3243,32.0,4.0,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,81.28,21187.48,0,20398.52,61.04,33.8,32.8,55.5,2.6,1,-0.1973262,41.0780466,365.89,110.5,309.35,0.03,-3276.8,0.0,0.59,0.02,-0.1,2289.04,48097.11,0,0,0,0,0
904.48,19927,110.55,14.43,41.0780572,-69.6940728,10.14,3.25,-32.77,-32.77,0,0,0,2147483647,65472,116.5,114.0,11.81,-3.2,1.2,-1.36,34.5,29.71,24.48,0.0,0,16,65533,-3,-1,147.7,103.0,71.0,4163,1828,600,120,32,25,1918,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3153,0.0,212.25,2291.75,216,4087.56,24.0,60.94,102.56,120.0,153.75,62,52,9,96,18.0,95.88,39.0,3252,32.0,4.1,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,21192.69,0,20403.66,60.85,33.8,32.8,55.5,2.6,1,-0.1973717,41.0780748,365.95,110.9,309.32,-0.05,588.8,0.0,0.56,-0.03,0.17,2289.2,48097.27,0,0,0,0,0
904.64,19932,111.02,14.43,41.0780852,-69.6941185,10.14,3.41,-32.77,-32.77,0,0,0,2147483647,65472,117.0,115.0,11.81,-2.9,1.2,-1.31,34.5,31.46,24.51,0.0,0,16,65533,-3,-1,147.9,103.0,71.0,4163,1832,600,120,32,25,1918,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3153,0.0,211.75,2255.938,213,4087.25,24.31,61.33,102.5,120.0,154.19,62,52,9,97,18.0,95.88,38.94,3263,32.0,4.11,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,21197.87,0,20408.76,59.56,33.8,32.8,55.6,2.6,1,-0.1974172,41.0781028,365.96,111.2,309.32,0.2,3276.7,0.0,0.56,0.11,-0.62,2289.36,48097.43,0,0,0,0,0
904.8,19937,111.26,14.43,41.0781135,-69.6941639,10.14,3.57,-32.77,-32.77,0,0,0,2147483647,65472,117.5,115.5,11.81,-1.1,0.9,-0.39,34.5,31.16,22.49,0.0,0,16,65533,-3,-1,148.7,102.9,71.0,4163,1838,600,120,32,25,1918,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3153,0.0,212.375,2348.188,214,4087.56,24.25,61.33,102.5,120.0,154.69,61,52,9,96,18.0,95.88,39.0,3270,32.0,4.11,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,21203.08,0,20413.86,62.06,33.8,32.8,55.6,2.6,1,-0.1974628,41.0781311,365.97,111.5,309.39,0.23,2687.9,0.0,0.61,0.12,-0.73,2289.52,48097.59,0,0,0,0,0
904.96,19942,111.53,14.43,41.0781417,-69.6942095,10.14,3.73,-32.77,-32.77,0,0,0,2147483647,65472,117.5,115.5,11.81,-4.1,1.1,-0.72,34.5,29.6,23.24,0.0,0,16,65533,-3,-1,149.1,103.0,71.0,4163,1843,600,120,32,25,1918,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3153,0.0,212.5,1028.438,210,4086.19,24.56,63.28,102.56,120.0,155.38,61,52,9,96,18.0,95.88,39.13,3284,32.0,4.12,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,21208.33,0,20419.0,60.31,33.8,32.8,55.6,2.6,1,-0.1975084,41.0781595,365.98,111.9,309.41,-0.14,-3276.8,0.0,0.64,-0.08,0.45,2289.68,48097.75,0,0,0,0,0
905.12,19947,112.06,14.43,41.0781701,-69.6942552,10.14,3.89,-32.77,-32.77,0,0,0,2147483647,65472,118.0,116.0,11.81,-1.8,1.1,-1.16,34.5,29.3,23.32,0.0,0,16,65533,-3,-1,150.0,103.0,71.0,4163,1851,600,120,32,25,1918,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3153,0.0,213.0,2047.0,219,4087.69,24.25,61.33,102.5,120.0,156.06,62,52,9,96,18.0,95.88,39.13,3293,32.0,4.1,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,21213.58,0,20424.21,59.84,33.8,32.8,55.6,2.6,1,-0.1975543,41.0781879,365.99,112.3,309.35,-0.36,-3276.8,0.0,0.59,-0.19,1.13,2289.84,48097.91,0,0,0,0,0
905.28,19952,112.28,14.43,41.0781987,-69.6943011,10.14,4.05,-32.77,-32.77,0,0,0,2147483647,65472,119.0,116.5,11.81,-2.8,1.4,-1.13,34.5,29.86,24.26,0.0,0,16,65533,-3,-1,150.8,103.0,71.0,4163,1860,600,120,32,25,1918,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3153,0.0,213.125,515.75,211,4086.5,24.69,63.28,102.44,120.0,156.81,61,52,9,96,18.0,95.88,39.25,3306,32.0,4.09,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,21218.84,0,20429.31,63.61,33.8,32.8,55.6,2.6,1,-0.1976003,41.0782164,365.99,112.6,309.29,-0.41,-3276.8,0.0,0.62,-0.22,1.3,2290.0,48098.07,0,0,0,0,0
905.44,19957,112.68,14.43,41.0782271,-69.6943472,10.14,4.21,-32.77,-32.77,0,0,0,2147483647,65472,118.5,116.5,11.81,-1.7,0.6,-0.9,34.5,29.88,22.63,0.0,0,16,65533,-3,-1,151.0,102.9,71.0,4163,1862,600,120,32,25,1918,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3153,0.0,213.625,2044.188,214,4087.25,24.63,62.11,102.5,120.0,157.31,61,52,9,96,18.0,95.88,39.25,3312,32.0,4.09,2,80,0,29,10,30,20,45,40,60,80,65517,0,2,80,0.0,21224.16,0,20434.56,61.72,33.8,32.8,55.6,2.6,1,-0.1976466,41.078245,365.99,113.0,309.22,-0.34,-3276.8,0.0,0.54,-0.19,1.09,2290.16,48098.23,0,0,0,0,0
